anio,mun,Estratos,sexo,edad,total,total_low,total_upp,dim,NOMBRE
2015.0,17.0,Pobreza moderada,Hombre,0-11,17686.0,139070160010000.0,214649839990000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza moderada,Hombre,12-29,26277.0,221660583698000.0,303879416302000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza moderada,Hombre,60 y mas,9892.0,793203087240000.0,118519691276000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza moderada,Mujer,0-11,15223.0,121974519704000.0,182485480296000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza moderada,Mujer,12-29,27103.0,232617225111000.0,309442774889000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza moderada,Mujer,30-44,24341.0,206222127854000.0,280597872146000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza moderada,Mujer,60 y mas,15546.0,130038589332000.0,180881410668000.0,NBI,Venustiano Carranza
2015.0,17.0,Satisfaccion mínima,Hombre,0-11,3469.0,249643297426000.0,444156702574000.0,NBI,Venustiano Carranza
2015.0,17.0,Satisfaccion mínima,Hombre,30-44,5931.0,440559303379000.0,745640696621000.0,NBI,Venustiano Carranza
2015.0,17.0,Satisfaccion mínima,Hombre,45-59,5969.0,493269493514000.0,700530506486000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato medio,Hombre,0-11,5029.0,360071078252000.0,645728921748000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato medio,Mujer,30-44,12574.0,96075493375300.0,155404506625000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato alto,Hombre,60 y mas,166.0,-170816759832000.0,349081675983000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato alto,Mujer,30-44,133.0,605933436180000.0,259940665638000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato alto,Mujer,45-59,228.0,455643372771000.0,410435662723000.0,NBI,Venustiano Carranza
2015.0,2.0,Pobreza alta,Hombre,12-29,5928.0,415509771318000.0,770090228682000.0,NBI,Azcapotzalco
2015.0,2.0,Pobreza alta,Hombre,30-44,3692.0,23286707627900.0,50553292372100.0,NBI,Azcapotzalco
2015.0,2.0,Pobreza alta,Mujer,0-11,2970.0,191953099034000.0,402046900966000.0,NBI,Azcapotzalco
2015.0,2.0,Pobreza alta,Mujer,12-29,5873.0,431534376441000.0,743065623559000.0,NBI,Azcapotzalco
2015.0,2.0,Pobreza alta,Mujer,30-44,4235.0,279083621772000.0,567916378228000.0,NBI,Azcapotzalco
2015.0,2.0,Pobreza moderada,Hombre,12-29,23710.0,202544703520000.0,271655296480000.0,NBI,Azcapotzalco
2015.0,2.0,Pobreza moderada,Mujer,30-44,19094.0,150279876688000.0,231600123312000.0,NBI,Azcapotzalco
2015.0,2.0,Satisfaccion mínima,Hombre,12-29,8408.0,678919217954000.0,100268078205000.0,NBI,Azcapotzalco
2015.0,2.0,Satisfaccion mínima,Mujer,12-29,9107.0,746619646087000.0,107478035391000.0,NBI,Azcapotzalco
2015.0,2.0,Satisfaccion mínima,Mujer,60 y mas,6543.0,529114796467000.0,779485203533000.0,NBI,Azcapotzalco
2015.0,2.0,Estrato alto,Hombre,30-44,95.0,124830252145000.0,188751697479000.0,NBI,Azcapotzalco
2015.0,2.0,Estrato alto,Mujer,30-44,44.0,-192375582946000.0,107237558295000.0,NBI,Azcapotzalco
2015.0,3.0,Pobreza muy alta,Hombre,30-44,2985.0,227171943481000.0,369828056519000.0,NBI,Coyoacán
2015.0,3.0,Pobreza muy alta,Hombre,No especificado,250.0,256817334307000.0,474318266569000.0,NBI,Coyoacán
2015.0,3.0,Pobreza muy alta,Mujer,0-11,1908.0,131626173277000.0,249973826723000.0,NBI,Coyoacán
2015.0,3.0,Pobreza muy alta,Mujer,12-29,3782.0,289924478006000.0,466475521994000.0,NBI,Coyoacán
2015.0,3.0,Pobreza muy alta,Mujer,45-59,1350.0,846301265813000.0,185369873419000.0,NBI,Coyoacán
2015.0,3.0,Pobreza alta,Hombre,0-11,5180.0,396204535022000.0,639795464978000.0,NBI,Coyoacán
2015.0,3.0,Pobreza alta,Hombre,12-29,8583.0,677936396859000.0,103866360314000.0,NBI,Coyoacán
2015.0,3.0,Pobreza alta,Hombre,30-44,5814.0,459818409245000.0,702981590755000.0,NBI,Coyoacán
2015.0,3.0,Pobreza alta,Hombre,No especificado,407.0,717660906408000.0,742233909359000.0,NBI,Coyoacán
2015.0,3.0,Pobreza alta,Mujer,0-11,5048.0,386021227115000.0,623578772885000.0,NBI,Coyoacán
2015.0,3.0,Pobreza alta,Mujer,No especificado,230.0,215784295940000.0,43842157040600.0,NBI,Coyoacán
2015.0,3.0,Pobreza moderada,Hombre,30-44,24610.0,205108141215000.0,287091858785000.0,NBI,Coyoacán
2015.0,3.0,Pobreza moderada,Hombre,No especificado,519.0,-38742275859100.0,107674227586000.0,NBI,Coyoacán
2015.0,3.0,Pobreza moderada,Mujer,45-59,20104.0,163595477427000.0,238484522573000.0,NBI,Coyoacán
2015.0,3.0,Satisfaccion mínima,Hombre,0-11,5111.0,410229490782000.0,611970509218000.0,NBI,Coyoacán
2015.0,3.0,Satisfaccion mínima,Hombre,30-44,8897.0,753025733612000.0,102637426639000.0,NBI,Coyoacán
2015.0,3.0,Satisfaccion mínima,Mujer,12-29,11914.0,102409128213000.0,135870871787000.0,NBI,Coyoacán
2015.0,3.0,Satisfaccion mínima,Mujer,30-44,10388.0,900071615009000.0,117752838499000.0,NBI,Coyoacán
2015.0,3.0,Satisfaccion mínima,Mujer,60 y mas,8672.0,711149357532000.0,102325064247000.0,NBI,Coyoacán
2015.0,3.0,Estrato medio,Hombre,30-44,22530.0,190855796952000.0,259744203048000.0,NBI,Coyoacán
2015.0,3.0,Estrato medio,Mujer,45-59,29091.0,246641295983000.0,335178704017000.0,NBI,Coyoacán
2015.0,3.0,Estrato medio,Mujer,60 y mas,33323.0,286096449095000.0,380363550905000.0,NBI,Coyoacán
2015.0,3.0,Estrato alto,Hombre,12-29,48.0,-590849420086000.0,101908494201000.0,NBI,Coyoacán
2015.0,3.0,Estrato alto,Mujer,0-11,87.0,117577129700000.0,162242287030000.0,NBI,Coyoacán
2015.0,3.0,Estrato alto,Mujer,30-44,439.0,164165679752000.0,713834320248000.0,NBI,Coyoacán
2015.0,4.0,Pobreza muy alta,Hombre,0-11,1478.0,984884216977000.0,197111578302000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza muy alta,Hombre,12-29,2262.0,152702477051000.0,299697522949000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza muy alta,Hombre,30-44,1657.0,110020921484000.0,221379078516000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza muy alta,Hombre,45-59,670.0,383742495355000.0,956257504645000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza muy alta,Hombre,60 y mas,393.0,153205256823000.0,632794743177000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza muy alta,Mujer,0-11,1100.0,620266472991000.0,157973352701000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza alta,Hombre,30-44,2531.0,181873414404000.0,324326585596000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza alta,Hombre,45-59,1524.0,859553605615000.0,218844639438000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza alta,Hombre,60 y mas,659.0,420904193345000.0,897095806655000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza alta,Mujer,60 y mas,974.0,572446096633000.0,137555390337000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza moderada,Hombre,30-44,7885.0,594483363158000.0,982516636842000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza moderada,Mujer,0-11,7718.0,571692125695000.0,971907874305000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Pobreza moderada,Mujer,No especificado,8.0,-130974840062000.0,290974840062000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Satisfaccion mínima,Hombre,0-11,2163.0,161174396288000.0,271425603712000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Satisfaccion mínima,Hombre,60 y mas,796.0,529620714010000.0,106237928599000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Satisfaccion mínima,Mujer,0-11,2208.0,145384673899000.0,296215326101000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Estrato medio,Hombre,60 y mas,3672.0,246523147822000.0,487876852178000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Estrato medio,Mujer,0-11,3268.0,210351482681000.0,443248517319000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Estrato medio,Mujer,30-44,7690.0,490956874729000.0,104704312527000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Estrato alto,Hombre,45-59,186.0,549747792517000.0,317025220748000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Estrato alto,Mujer,30-44,148.0,411845145332000.0,254815485467000.0,NBI,Cuajimalpa de Morelos
2015.0,4.0,Estrato alto,Mujer,60 y mas,254.0,418762130547000.0,466123786945000.0,NBI,Cuajimalpa de Morelos
2015.0,5.0,Pobreza muy alta,Hombre,12-29,10225.0,848731486266000.0,11962685137300.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza muy alta,Hombre,60 y mas,1993.0,141706752955000.0,256893247045000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza muy alta,Mujer,0-11,5527.0,422533839102000.0,682866160898000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza muy alta,Mujer,12-29,9656.0,787374181380000.0,114382581862000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza muy alta,Mujer,60 y mas,2943.0,214803476256000.0,373796523744000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza alta,Hombre,0-11,15336.0,126856433709000.0,179863566291000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza alta,Hombre,60 y mas,4458.0,351167670310000.0,540432329690000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza alta,Hombre,No especificado,16.0,-183286230024000.0,503286230024000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza alta,Mujer,0-11,16088.0,135310130711000.0,186449869289000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza alta,Mujer,30-44,17208.0,1430446771360.0,2011153228640.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza alta,Mujer,45-59,10066.0,843209103235000.0,116999089677000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza alta,Mujer,60 y mas,6478.0,515212315372000.0,780387684628000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza moderada,Hombre,30-44,55582.0,486061984818000.0,625578015182000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza moderada,Mujer,12-29,74571.0,652159943894000.0,839260056106000.0,NBI,Gustavo A. Madero
2015.0,5.0,Pobreza moderada,Mujer,45-59,47097.0,406319866658000.0,535620133342000.0,NBI,Gustavo A. Madero
2015.0,5.0,Satisfaccion mínima,Hombre,12-29,22874.0,20063896575200.0,25684103424800.0,NBI,Gustavo A. Madero
2015.0,5.0,Satisfaccion mínima,Hombre,45-59,15106.0,132114641635000.0,170005358365000.0,NBI,Gustavo A. Madero
2015.0,5.0,Satisfaccion mínima,Hombre,60 y mas,13440.0,115327133434000.0,153472866566000.0,NBI,Gustavo A. Madero
2015.0,5.0,Satisfaccion mínima,Hombre,No especificado,24.0,-425423622138000.0,905423622138000.0,NBI,Gustavo A. Madero
2015.0,5.0,Satisfaccion mínima,Mujer,12-29,22175.0,193047738173000.0,250452261827000.0,NBI,Gustavo A. Madero
2015.0,5.0,Satisfaccion mínima,Mujer,45-59,16950.0,148128648385000.0,190871351615000.0,NBI,Gustavo A. Madero
2015.0,5.0,Satisfaccion mínima,Mujer,No especificado,65.0,-555555863182000.0,18555558631800.0,NBI,Gustavo A. Madero
2015.0,5.0,Estrato medio,Hombre,12-29,30090.0,258005455117000.0,343794544883000.0,NBI,Gustavo A. Madero
2015.0,5.0,Estrato medio,Mujer,30-44,30936.0,269272017175000.0,349447982825000.0,NBI,Gustavo A. Madero
2015.0,5.0,Estrato alto,Hombre,0-11,72.0,-424604726240000.0,186460472624000.0,NBI,Gustavo A. Madero
2015.0,5.0,Estrato alto,Hombre,30-44,127.0,-769298889108000.0,330929888911000.0,NBI,Gustavo A. Madero
2015.0,5.0,Estrato alto,Mujer,0-11,26.0,-38251482657200.0,90251482657200.0,NBI,Gustavo A. Madero
2015.0,5.0,Estrato alto,Mujer,30-44,147.0,553893046963000.0,288461069530000.0,NBI,Gustavo A. Madero
2015.0,5.0,Estrato alto,Mujer,60 y mas,448.0,214263940765000.0,681736059235000.0,NBI,Gustavo A. Madero
2015.0,6.0,Pobreza muy alta,Hombre,0-11,1198.0,533349537641000.0,186265046236000.0,NBI,Iztacalco
2015.0,6.0,Pobreza muy alta,Hombre,60 y mas,136.0,189389297890000.0,25306107021100.0,NBI,Iztacalco
2015.0,6.0,Pobreza muy alta,Mujer,0-11,906.0,348280825153000.0,146371917485000.0,NBI,Iztacalco
2015.0,6.0,Pobreza muy alta,Mujer,12-29,1874.0,102842583674000.0,271957416326000.0,NBI,Iztacalco
2015.0,6.0,Pobreza muy alta,Mujer,30-44,1754.0,115950643345000.0,234849356655000.0,NBI,Iztacalco
2015.0,6.0,Pobreza muy alta,Mujer,60 y mas,529.0,209122455083000.0,848877544917000.0,NBI,Iztacalco
2015.0,6.0,Pobreza muy alta,Mujer,No especificado,25.0,-370541420834000.0,870541420834000.0,NBI,Iztacalco
2015.0,6.0,Pobreza alta,Hombre,12-29,6296.0,463842597484000.0,795357402516000.0,NBI,Iztacalco
2015.0,6.0,Pobreza alta,Hombre,30-44,4829.0,347941934515000.0,617858065485000.0,NBI,Iztacalco
2015.0,6.0,Pobreza alta,Mujer,60 y mas,2038.0,134562356268000.0,273037643732000.0,NBI,Iztacalco
2015.0,6.0,Pobreza moderada,Hombre,30-44,18873.0,156940915229000.0,220519084771000.0,NBI,Iztacalco
2015.0,6.0,Pobreza moderada,Hombre,45-59,13616.0,1121302752230.0,1601897247770.0,NBI,Iztacalco
2015.0,6.0,Pobreza moderada,Mujer,No especificado,44.0,-269715114024000.0,114971511402000.0,NBI,Iztacalco
2015.0,6.0,Satisfaccion mínima,Hombre,30-44,6118.0,479856564130000.0,743743435870000.0,NBI,Iztacalco
2015.0,6.0,Satisfaccion mínima,Mujer,45-59,6385.0,462271339831000.0,814728660169000.0,NBI,Iztacalco
2015.0,6.0,Estrato medio,Hombre,12-29,10357.0,828757712209000.0,124264228779000.0,NBI,Iztacalco
2015.0,6.0,Estrato medio,Hombre,45-59,11751.0,985576954320000.0,136462304568000.0,NBI,Iztacalco
2015.0,6.0,Estrato medio,Hombre,60 y mas,10492.0,793858396651000.0,130454160335000.0,NBI,Iztacalco
2015.0,6.0,Estrato medio,Mujer,0-11,5476.0,404957250600000.0,690242749400000.0,NBI,Iztacalco
2015.0,6.0,Estrato medio,Mujer,45-59,15093.0,12600555313400.0,17585444686600.0,NBI,Iztacalco
2015.0,6.0,Estrato alto,Hombre,0-11,20.0,-235384685265000.0,635384685265000.0,NBI,Iztacalco
2015.0,6.0,Estrato alto,Hombre,45-59,311.0,84016931517300.0,537983068483000.0,NBI,Iztacalco
2015.0,6.0,Estrato alto,Mujer,0-11,7.0,-406273516274000.0,180627351627000.0,NBI,Iztacalco
2015.0,6.0,Estrato alto,Mujer,12-29,17.0,-202628357627000.0,542628357627000.0,NBI,Iztacalco
2015.0,7.0,Pobreza muy alta,Mujer,12-29,23440.0,188895712322000.0,279904287678000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza muy alta,Mujer,30-44,18209.0,148023647365000.0,216156352635000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza muy alta,Mujer,60 y mas,7491.0,629580647057000.0,868619352943000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Hombre,30-44,32903.0,286708242637000.0,371351757363000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Hombre,60 y mas,8742.0,742800518288000.0,100559948171000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Mujer,45-59,18607.0,162419136401000.0,209720863599000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Mujer,60 y mas,12368.0,106450536545000.0,140909463455000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza moderada,Hombre,0-11,80034.0,726158803621000.0,874521196379000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza moderada,Hombre,12-29,128554.0,119817132157000.0,137290867843000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza moderada,Hombre,30-44,93284.0,864031559708000.0,100164844029000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza moderada,Mujer,30-44,104041.0,966808353915000.0,111401164608000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza moderada,Mujer,60 y mas,52107.0,473618948585000.0,568521051415000.0,NBI,Iztapalapa
2015.0,7.0,Satisfaccion mínima,Mujer,45-59,23106.0,208820251657000.0,253299748343000.0,NBI,Iztapalapa
2015.0,7.0,Satisfaccion mínima,Mujer,60 y mas,19717.0,166682360411000.0,227657639589000.0,NBI,Iztapalapa
2015.0,7.0,Estrato medio,Hombre,0-11,17063.0,143155087498000.0,198104912502000.0,NBI,Iztapalapa
2015.0,7.0,Estrato medio,Hombre,12-29,33856.0,298114721729000.0,379005278271000.0,NBI,Iztapalapa
2015.0,7.0,Estrato medio,Hombre,30-44,30640.0,272389250534000.0,340410749466000.0,NBI,Iztapalapa
2015.0,7.0,Estrato medio,Hombre,45-59,33834.0,296734445627000.0,379945554373000.0,NBI,Iztapalapa
2015.0,7.0,Estrato medio,Hombre,60 y mas,27846.0,241896122937000.0,315023877063000.0,NBI,Iztapalapa
2015.0,7.0,Estrato alto,Hombre,0-11,34.0,-100008939651000.0,780008939651000.0,NBI,Iztapalapa
2015.0,7.0,Estrato alto,Hombre,45-59,475.0,234417348475000.0,715582651525000.0,NBI,Iztapalapa
2015.0,7.0,Estrato alto,Hombre,60 y mas,387.0,125162756828000.0,648837243172000.0,NBI,Iztapalapa
2015.0,8.0,Pobreza muy alta,Hombre,0-11,1854.0,127688268278000.0,243111731722000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza muy alta,Hombre,30-44,2751.0,199571261851000.0,350628738149000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza muy alta,Hombre,45-59,1342.0,864143076539000.0,181985692346000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza muy alta,Hombre,No especificado,45.0,-142713082663000.0,104271308266000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza muy alta,Mujer,No especificado,86.0,116589524516000.0,160341047548000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza alta,Hombre,30-44,4341.0,322347231105000.0,545852768895000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza alta,Hombre,45-59,2420.0,176870645476000.0,307129354524000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza alta,Hombre,60 y mas,1284.0,840774126209000.0,172722587379000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza moderada,Hombre,No especificado,10.0,-151429422178000.0,351429422178000.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Hombre,0-11,2695.0,19990759092100.0,33909240907900.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Hombre,12-29,4004.0,281989040805000.0,518810959195000.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Mujer,12-29,3736.0,307439844732000.0,439760155268000.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Mujer,45-59,3237.0,254018638472000.0,393381361528000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato medio,Hombre,12-29,4857.0,388742501928000.0,582657498072000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato medio,Mujer,0-11,2510.0,201271410422000.0,300728589578000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato medio,Mujer,30-44,5148.0,405953538289000.0,623646461711000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato medio,Mujer,45-59,5850.0,472921754550000.0,697078245450000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato medio,Mujer,60 y mas,5827.0,437259984247000.0,728140015753000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato alto,Hombre,12-29,16.0,-188639944518000.0,508639944518000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato alto,Mujer,0-11,29.0,-228016727756000.0,808016727756000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato alto,Mujer,30-44,22.0,-747960707785000.0,514796070779000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato alto,Mujer,60 y mas,186.0,679410618468000.0,3040589381530.0,NBI,La Magdalena Contreras
2015.0,9.0,Pobreza muy alta,Hombre,60 y mas,785.0,502709394515000.0,106729060548000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza muy alta,Hombre,No especificado,9.0,-940172256688000.0,274017225669000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza muy alta,Mujer,12-29,2961.0,205971856887000.0,386228143113000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza muy alta,Mujer,30-44,2594.0,184720122034000.0,334079877966000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza muy alta,Mujer,60 y mas,1025.0,678383365710000.0,137161663429000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Hombre,0-11,4375.0,301677884306000.0,573322115694000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Hombre,12-29,6442.0,415475615460000.0,872924384540000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Hombre,60 y mas,960.0,625957471507000.0,129404252849000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Mujer,45-59,2150.0,153022696682000.0,276977303318000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Hombre,0-11,6586.0,445370923986000.0,871829076014000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Mujer,0-11,6755.0,446169115497000.0,904830884503000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Mujer,30-44,7894.0,537963119399000.0,104083688060000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Mujer,45-59,4994.0,317830303760000.0,680969696240000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Hombre,0-11,817.0,44045475805500.0,119354524194000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Hombre,12-29,1417.0,748629837936000.0,208537016206000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Hombre,30-44,1003.0,600137848477000.0,140586215152000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Hombre,45-59,928.0,581018496268000.0,127498150373000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Hombre,60 y mas,699.0,37694785291900.0,102105214708000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Mujer,12-29,1283.0,786502868573000.0,177949713143000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Mujer,45-59,1102.0,706365148571000.0,149763485143000.0,NBI,Milpa Alta
2015.0,9.0,Estrato medio,Hombre,12-29,1211.0,595106552429000.0,182689344757000.0,NBI,Milpa Alta
2015.0,9.0,Estrato medio,Hombre,30-44,1070.0,675909806434000.0,146409019357000.0,NBI,Milpa Alta
2015.0,9.0,Estrato medio,Mujer,30-44,1107.0,62416261491500.0,158983738509000.0,NBI,Milpa Alta
2015.0,9.0,Estrato medio,Mujer,45-59,1452.0,95914795893000.0,194485204107000.0,NBI,Milpa Alta
2015.0,9.0,Estrato medio,Mujer,60 y mas,822.0,513109488605000.0,113089051139000.0,NBI,Milpa Alta
2015.0,10.0,Pobreza muy alta,Hombre,12-29,7240.0,531586248643000.0,916413751357000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza muy alta,Hombre,60 y mas,2075.0,131338547841000.0,283661452159000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza muy alta,Mujer,0-11,3493.0,232529977972000.0,466070022028000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza muy alta,Mujer,60 y mas,1925.0,136473235902000.0,248526764098000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza alta,Hombre,45-59,6226.0,461142744747000.0,784057255253000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza alta,Hombre,No especificado,34.0,-119335971978000.0,799335971978000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza moderada,Hombre,No especificado,143.0,-33717050997900.0,319717050998000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza moderada,Mujer,0-11,29276.0,246499652311000.0,339020347689000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza moderada,Mujer,No especificado,123.0,-186343469061000.0,264634346906000.0,NBI,Álvaro Obregón
2015.0,10.0,Satisfaccion mínima,Hombre,30-44,10250.0,851726675880000.0,119827332412000.0,NBI,Álvaro Obregón
2015.0,10.0,Satisfaccion mínima,Mujer,12-29,14306.0,121795725501000.0,164324274499000.0,NBI,Álvaro Obregón
2015.0,10.0,Satisfaccion mínima,Mujer,45-59,10815.0,926977558897000.0,123602244110000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato medio,Hombre,12-29,18681.0,143645050719000.0,229974949281000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato medio,Mujer,0-11,10630.0,757403859719000.0,13685961402800.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato medio,Mujer,60 y mas,20918.0,174314690310000.0,244045309690000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato alto,Hombre,30-44,331.0,354262440622000.0,626573755938000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato alto,Mujer,12-29,5.0,-244270072193000.0,124427007219000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato alto,Mujer,30-44,187.0,-121124907786000.0,495124907786000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato alto,Mujer,60 y mas,538.0,220397741583000.0,855602258417000.0,NBI,Álvaro Obregón
2015.0,11.0,Pobreza muy alta,Hombre,30-44,2682.0,199601736041000.0,336798263959000.0,NBI,Tláhuac
2015.0,11.0,Pobreza muy alta,Hombre,60 y mas,666.0,193572218973000.0,11384277810300.0,NBI,Tláhuac
2015.0,11.0,Pobreza muy alta,Mujer,45-59,1529.0,999743821734000.0,20582561782700.0,NBI,Tláhuac
2015.0,11.0,Pobreza muy alta,Mujer,60 y mas,1310.0,841389445404000.0,177861055460000.0,NBI,Tláhuac
2015.0,11.0,Pobreza alta,Hombre,12-29,9779.0,803672984526000.0,115212701547000.0,NBI,Tláhuac
2015.0,11.0,Pobreza alta,Hombre,60 y mas,1759.0,120640944196000.0,231159055804000.0,NBI,Tláhuac
2015.0,11.0,Pobreza moderada,Hombre,30-44,19050.0,165682042438000.0,215317957562000.0,NBI,Tláhuac
2015.0,11.0,Pobreza moderada,Hombre,60 y mas,7581.0,610273963354000.0,905926036646000.0,NBI,Tláhuac
2015.0,11.0,Satisfaccion mínima,Hombre,0-11,3693.0,284633925153000.0,453966074847000.0,NBI,Tláhuac
2015.0,11.0,Satisfaccion mínima,Hombre,45-59,4602.0,345055377306000.0,575344622694000.0,NBI,Tláhuac
2015.0,11.0,Satisfaccion mínima,Mujer,0-11,3634.0,270022546845000.0,456777453155000.0,NBI,Tláhuac
2015.0,11.0,Satisfaccion mínima,Mujer,60 y mas,3019.0,239533502954000.0,364266497046000.0,NBI,Tláhuac
